,num_head_list,num_trans_list,mlp_size_list,accuracy_list,training_loss_list,validation_loss_list,time_list,confusion_matrix_list
20,2,2,128,0.9625550660792952,"[155.89794921875, 9.8391752243042, 5.630716800689697, 3.3689823150634766, 1.8268272876739502, 1.378809928894043, 1.7100094556808472, 6.678373336791992, 13.246018409729004, 5.634611129760742, 34.896217346191406, 129.9427490234375, 20.27779769897461, 8.579916000366211, 22.52501678466797, 28.619125366210938]","[11.456825256347656, 13.5560941696167, 2.6169450283050537, 7.971802711486816, 3.53580379486084, 10.092047691345215, 1.8428614139556885, 16.439456939697266, 8.674863815307617, 18.935394287109375, 63.037696838378906, 104.62889099121094, 18.406084060668945, 20.382150650024414, 34.88255310058594, 20.9372501373291]",23.14751124382019,"[[136   6   0]
 [  0 159   0]
 [  0  11 142]]"
21,2,2,256,0.9779735682819384,"[145.92205810546875, 12.49264907836914, 17.477819442749023, 22.237699508666992, 5.1649169921875, 4.405339241027832, 3.350055456161499, 52.744895935058594, 166.3629913330078, 71.91548919677734, 40.158817291259766, 10.232647895812988, 39.702301025390625, 10.338390350341797, 11.173138618469238, 2.8211734294891357, 1.6200642585754395, 2.9601001739501953, 1.1571271419525146, 4.389108657836914, 3.666926860809326, 2.939854621887207, 0.7034587860107422, 0.7822130918502808, 0.8254067897796631, 1.0283151865005493, 0.543537974357605, 4.793701648712158, 5.800441265106201, 7.151274681091309, 1.5657175779342651, 5.88447380065918, 6.692898273468018, 11.19297981262207, 13.067607879638672, 2.284022092819214, 4.826292037963867]","[10.470880508422852, 5.993496894836426, 23.89866065979004, 38.97639846801758, 7.827271461486816, 8.684287071228027, 21.338302612304688, 262.2137756347656, 176.22219848632812, 25.167648315429688, 59.12107467651367, 31.022464752197266, 31.295536041259766, 34.09746170043945, 16.644699096679688, 11.627981185913086, 3.435596227645874, 15.524507522583008, 11.034289360046387, 4.059309005737305, 13.669634819030762, 8.328680038452148, 6.83427619934082, 11.454559326171875, 4.170680999755859, 4.154232025146484, 10.730027198791504, 9.52423095703125, 27.29611587524414, 9.38321304321289, 10.990909576416016, 11.613587379455566, 20.872222900390625, 14.760627746582031, 14.020048141479492, 30.231639862060547, 27.038169860839844]",60.9032256603241,"[[138   4   0]
 [  1 157   1]
 [  0   4 149]]"
22,2,2,512,0.9647577092511013,"[207.22991943359375, 12.683452606201172, 5.413440704345703, 9.395401954650879, 13.423463821411133, 33.669471740722656, 15.185839653015137, 9.904562950134277, 10.839969635009766, 6.6785969734191895, 6.930192947387695, 3.884749412536621, 190.30308532714844, 94.06890106201172, 19.324687957763672, 3.4138429164886475, 2.9395172595977783, 1.9356765747070312, 2.115093946456909, 1.406836986541748, 2.3622329235076904, 1.2040210962295532, 1.808699607849121, 1.8309650421142578, 2.1297733783721924, 1.628404974937439, 0.4214434325695038, 0.2824459671974182, 2.7696006298065186, 1.6399297714233398, 0.9708653688430786, 2.3223307132720947, 2.7766876220703125, 0.6845669746398926, 0.200153186917305, 1.994371771812439, 0.7362760305404663, 0.8950982093811035, 2.4873316287994385, 1.0836594104766846, 1.4962116479873657, 18.472925186157227, 63.67008590698242, 9.836872100830078, 2.4448189735412598]","[17.984832763671875, 5.985267162322998, 15.499653816223145, 18.320327758789062, 51.73468780517578, 109.087890625, 26.647090911865234, 15.677797317504883, 3.225649118423462, 14.92447280883789, 9.791340827941895, 112.4976577758789, 52.59937286376953, 53.76491165161133, 25.663488388061523, 14.596213340759277, 7.933557033538818, 13.041352272033691, 9.439056396484375, 8.130728721618652, 1.2759151458740234, 10.874656677246094, 10.580794334411621, 4.838676452636719, 15.82684326171875, 6.466384410858154, 2.119387149810791, 5.55687952041626, 4.425980091094971, 3.9712886810302734, 33.24684143066406, 5.902198314666748, 7.646915912628174, 7.348895072937012, 5.224496364593506, 4.866281986236572, 4.580695629119873, 3.1351983547210693, 2.3607521057128906, 12.324626922607422, 26.754484176635742, 53.052398681640625, 38.64988708496094, 8.087396621704102, 3.771017551422119]",124.04465389251709,"[[142   0   0]
 [  2 143  14]
 [  0   0 153]]"
23,2,2,1024,0.9845814977973568,"[319.23138427734375, 48.06683349609375, 27.641881942749023, 10.105507850646973, 4.515671730041504, 4.173862934112549, 5.83541202545166, 14.466045379638672, 7.663258075714111, 6.945629119873047, 10.957054138183594, 63.4268798828125, 29.18732261657715, 5.317459583282471, 1.350569725036621, 0.5783643126487732, 0.5446269512176514, 1.4522676467895508, 0.3340623378753662, 0.31780046224594116, 0.0219517070800066, 0.10796421766281128, 0.01166891772300005, 0.14482511579990387, 0.2624381184577942, 0.35185953974723816, 0.06296329200267792, 0.22545017302036285, 0.5423787832260132, 0.4589730501174927, 0.4240785837173462, 0.5851863622665405, 2.6568167209625244]","[19.549654006958008, 44.59805679321289, 30.940540313720703, 12.92026138305664, 3.070380210876465, 9.053427696228027, 19.983139038085938, 7.598720550537109, 19.855127334594727, 33.635433197021484, 40.17927169799805, 72.6717300415039, 69.35542297363281, 8.317940711975098, 1.8685216903686523, 1.798384428024292, 10.599774360656738, 4.321499347686768, 2.7111520767211914, 2.876260995864868, 5.199700832366943, 1.7745168209075928, 1.9621907472610474, 3.725260019302368, 4.69745397567749, 2.935276985168457, 2.1244380474090576, 3.5125255584716797, 5.296548843383789, 4.56559944152832, 1.0514464378356934, 1.9228075742721558, 6.477300643920898]",182.4965043067932,"[[140   2   0]
 [  2 154   3]
 [  0   0 153]]"
24,2,3,128,0.9713656387665198,"[118.13982391357422, 31.55072784423828, 13.774024963378906, 12.843087196350098, 59.548492431640625, 51.69538497924805, 31.294544219970703, 18.508501052856445, 29.33460235595703, 13.545083999633789, 10.848655700683594, 19.21767807006836, 5.702517509460449, 4.397453308105469, 6.635819435119629, 33.65584945678711, 208.79721069335938, 87.15650177001953, 19.50675392150879, 12.547130584716797, 5.134488105773926, 5.237597465515137, 13.6650390625, 89.74861907958984]","[16.710453033447266, 34.282989501953125, 10.827842712402344, 53.0900993347168, 48.767704010009766, 37.58992004394531, 32.924224853515625, 30.492143630981445, 44.74263381958008, 8.297560691833496, 23.025436401367188, 26.860361099243164, 9.318039894104004, 29.721664428710938, 27.961196899414062, 168.81092834472656, 48.88697052001953, 52.00445556640625, 18.15154266357422, 17.59310531616211, 21.64071273803711, 25.552074432373047, 72.07891845703125, 146.6300506591797]",46.66490602493286,"[[134   8   0]
 [  0 156   3]
 [  0   2 151]]"
25,2,3,256,0.9757709251101322,"[136.40081787109375, 10.197134017944336, 11.920761108398438, 15.824810981750488, 29.025724411010742, 71.3746337890625, 85.13761138916016, 38.81550598144531, 12.530272483825684, 10.793217658996582, 6.696027755737305, 3.0759036540985107, 3.0393636226654053, 6.243250370025635, 2.2099075317382812, 2.4704487323760986, 1.0219647884368896, 2.1875178813934326, 3.077209949493408, 7.696303367614746, 40.567440032958984, 101.80147552490234, 15.71572494506836, 23.940710067749023, 8.931940078735352, 4.296652793884277, 3.1590285301208496]","[7.919668674468994, 26.038532257080078, 16.966745376586914, 45.78167724609375, 55.45721435546875, 48.311622619628906, 149.06869506835938, 16.092554092407227, 14.328493118286133, 16.984342575073242, 7.207870006561279, 6.8470869064331055, 22.17844009399414, 6.221794605255127, 3.881619691848755, 6.12762975692749, 6.089051246643066, 14.945032119750977, 24.81966781616211, 14.27487564086914, 46.182884216308594, 69.13373565673828, 54.21192169189453, 29.436893463134766, 8.611184120178223, 20.506702423095703, 9.41042709350586]",59.619502544403076,"[[141   1   0]
 [  1 149   9]
 [  0   0 153]]"
26,2,3,512,0.9845814977973568,"[156.02830505371094, 16.959739685058594, 5.642019271850586, 5.116754055023193, 5.937522888183594, 1.1960128545761108, 5.145786285400391, 165.24325561523438, 221.0775146484375, 30.300342559814453, 19.658279418945312, 4.923619270324707, 2.2484076023101807, 0.5873383283615112, 1.152003526687622, 0.6428077220916748, 4.601823366812141e-09, 4.601823366812141e-09, 4.601823366812141e-09, 4.601823366812141e-09, 4.601823366812141e-09, 4.601823366812141e-09, 4.601823366812141e-09, 4.601823366812141e-09, 4.601823366812141e-09, 4.601823366812141e-09, 4.601823366812141e-09]","[23.36345672607422, 6.949018478393555, 24.959264755249023, 2.9483835697174072, 3.1791796684265137, 6.221220970153809, 22.268089294433594, 125.64704132080078, 97.5078125, 40.393131256103516, 14.07486629486084, 40.532073974609375, 12.788254737854004, 7.771994113922119, 8.213262557983398, 7.849386692047119, 7.849067211151123, 7.849066257476807, 7.849066257476807, 7.849069118499756, 7.849070072174072, 7.849070072174072, 7.849071025848389, 7.849071025848389, 7.849071025848389, 7.849072456359863, 7.849074363708496]",90.57410526275635,"[[140   2   0]
 [  2 154   3]
 [  0   0 153]]"
27,2,3,1024,0.9823788546255506,"[215.3152313232422, 27.204866409301758, 8.02519702911377, 16.96149444580078, 4.701381206512451, 14.503674507141113, 9.503765106201172, 4.247364044189453, 29.214906692504883, 143.26231384277344, 85.48714447021484, 19.20416259765625, 5.1578145027160645, 0.23152638971805573, 0.8731520175933838, 2.1511893272399902, 2.7231972126173787e-05, 1.2755347142956452e-06, 1.1925238823096151e-06, 1.1158742836414604e-06, 1.063077661456191e-06, 1.0214627081950312e-06, 9.675704859546386e-07, 9.500450914856629e-07, 9.246322179023991e-07, 9.174018487101421e-07, 8.646034075354692e-07, 8.352465101779671e-07, 8.05888419108669e-07, 7.798172418915783e-07, 7.539649118371017e-07, 7.186914672274725e-07, 7.007259341662575e-07, 6.718056511090253e-07, 6.133068950475717e-07, 5.940260052739177e-07, 6.034466082383005e-07, 5.784696668342804e-07, 5.541498353522911e-07, 5.315823727869429e-07, 5.098904694023076e-07, 4.877612127529574e-07, 4.640978659153916e-07, 4.472265686672472e-07, 4.204954677788919e-07, 3.9902266735225567e-07, 3.889435902237892e-07, 3.6703232808577013e-07, 3.560762138477003e-07, 3.427107060360868e-07, 3.179505654316017e-07, 3.06994792254045e-07, 2.804817427204398e-07, 2.585698837265227e-07, 2.668963929863821e-07, 2.5374907863806584e-07, 2.3468574283924681e-07, 2.2876947980421392e-07, 2.1365013935792376e-07, 2.0619994245407725e-07, 1.906422681940967e-07, 1.8363030562795757e-07, 1.7596096313354792e-07, 1.696062668088416e-07, 1.538293332714602e-07, 1.4966596495469275e-07, 1.4112004009803059e-07, 1.3454621239361586e-07, 1.2753419298405788e-07, 1.1898822549483157e-07, 1.14386509153519e-07, 1.0759355006939586e-07, 1.0167709518782431e-07, 9.904754705303276e-08, 8.589979927364766e-08, 8.699545617218973e-08, 8.23937185145951e-08, 7.823025072184464e-08, 7.362853438053207e-08, 7.012243941062479e-08, 6.617807457587332e-08, 6.289111809110182e-08, 5.938503022662189e-08, 5.697458149711565e-08, 5.4125877113619936e-08, 4.7332797237231716e-08, 4.71136658575233e-08, 4.601800185355387e-08, 4.360754957133395e-08, 3.8129240209627824e-08, 3.9224907766310935e-08, 3.7252707585366807e-08, 3.462312392343847e-08, 3.330832853976062e-08, 2.9802201595430233e-08, 3.045959928726916e-08, 2.8706535815103962e-08, 2.761087181113453e-08, 2.607693971867775e-08, 2.454300584986413e-08]","[30.81275177001953, 20.569156646728516, 83.66638946533203, 17.385438919067383, 5.289211273193359, 24.83346176147461, 11.462119102478027, 15.195355415344238, 73.86774444580078, 126.2796859741211, 72.53130340576172, 8.685212135314941, 6.5181193351745605, 5.179043769836426, 8.662956237792969, 4.892135143280029, 2.544334888458252, 2.5433552265167236, 2.5425400733947754, 2.5415780544281006, 2.540891647338867, 2.540318727493286, 2.540193557739258, 2.539823532104492, 2.539361000061035, 2.539407253265381, 2.5401744842529297, 2.53933048248291, 2.538809299468994, 2.538790225982666, 2.538022756576538, 2.538757801055908, 2.5385518074035645, 2.5384857654571533, 2.538038730621338, 2.5381059646606445, 2.538317918777466, 2.537999391555786, 2.538215160369873, 2.5380094051361084, 2.5378854274749756, 2.5381102561950684, 2.5385401248931885, 2.538144826889038, 2.537954807281494, 2.53800106048584, 2.5376687049865723, 2.537581443786621, 2.536942958831787, 2.53794002532959, 2.5381641387939453, 2.5383784770965576, 2.5383517742156982, 2.538189649581909, 2.5379154682159424, 2.5382797718048096, 2.5383188724517822, 2.5383386611938477, 2.538792848587036, 2.538360357284546, 2.538233518600464, 2.538128137588501, 2.539243698120117, 2.538381338119507, 2.5386033058166504, 2.538351535797119, 2.5382370948791504, 2.538709878921509, 2.538816213607788, 2.538255214691162, 2.5375232696533203, 2.5390992164611816, 2.5398101806640625, 2.538315773010254, 2.5391952991485596, 2.538877487182617, 2.5392589569091797, 2.5389623641967773, 2.5388031005859375, 2.538602113723755, 2.539032459259033, 2.5393564701080322, 2.539072275161743, 2.537726402282715, 2.539430856704712, 2.539365291595459, 2.539397716522217, 2.5396158695220947, 2.540891170501709, 2.5386815071105957, 2.5397989749908447, 2.538773536682129, 2.5391290187835693, 2.5387442111968994, 2.538736343383789, 2.538455009460449, 2.538633346557617, 2.5384557247161865, 2.5381970405578613, 2.5385799407958984]",605.4916369915009,"[[142   0   0]
 [  2 152   5]
 [  0   1 152]]"
28,2,4,128,0.9625550660792952,"[130.1011962890625, 19.254348754882812, 3.8437747955322266, 4.269043445587158, 3.5249226093292236, 1.0144985914230347, 1.9399055242538452, 13.080163955688477, 8.930970191955566, 6.098902225494385, 18.233901977539062, 29.675920486450195, 37.02046203613281, 34.72538375854492, 17.6646785736084, 8.03601360321045]","[34.669189453125, 9.51305866241455, 14.177694320678711, 9.227229118347168, 7.4130730628967285, 3.5463693141937256, 0.9972251653671265, 33.00020980834961, 4.1070661544799805, 9.375048637390137, 16.198715209960938, 12.213184356689453, 90.09954071044922, 27.670215606689453, 20.343090057373047, 15.745745658874512]",40.465208292007446,"[[141   1   0]
 [  2 143  14]
 [  0   0 153]]"
29,2,4,256,0.9889867841409692,"[172.311279296875, 36.301612854003906, 24.503372192382812, 9.833633422851562, 11.378388404846191, 11.104436874389648, 9.83661937713623, 17.6157169342041, 8.24748706817627, 19.321130752563477, 12.829606056213379, 10.648981094360352, 17.033864974975586, 7.10789680480957, 7.387040138244629, 19.38788414001465, 63.60592269897461, 26.287702560424805, 29.058334350585938, 16.524749755859375, 8.442826271057129, 1.4003450870513916, 3.5241942405700684, 4.108097553253174, 0.6906795501708984, 1.6215897957749803e-08, 1.6215897957749803e-08, 1.6215897957749803e-08, 1.6215897957749803e-08, 1.6215897957749803e-08, 1.6215897957749803e-08, 1.6215897957749803e-08, 1.6215897957749803e-08, 1.6215897957749803e-08, 1.6215897957749803e-08, 1.6215897957749803e-08]","[14.110024452209473, 15.270956993103027, 26.834880828857422, 24.296560287475586, 20.245052337646484, 9.424439430236816, 74.33395385742188, 11.871541976928711, 74.37422180175781, 13.243101119995117, 53.40731430053711, 84.21223449707031, 25.94333839416504, 32.31591033935547, 9.685606002807617, 21.67574119567871, 35.79408645629883, 28.372411727905273, 18.376174926757812, 25.169109344482422, 13.302754402160645, 8.271425247192383, 35.6943244934082, 6.647542953491211, 2.8983564376831055, 2.898273229598999, 2.8982787132263184, 2.8982839584350586, 2.898289918899536, 2.8982982635498047, 2.8983047008514404, 2.898313283920288, 2.8983209133148193, 2.8983280658721924, 2.8983473777770996, 2.8983561992645264]",96.64530181884766,"[[141   1   0]
 [  1 155   3]
 [  0   0 153]]"
30,2,4,512,0.9823788546255506,"[171.11045837402344, 18.8617000579834, 35.47573471069336, 71.0046615600586, 28.06314468383789, 9.01364803314209, 3.7252514362335205, 5.806309223175049, 4.420195579528809, 3.513348340988159, 2.4242560863494873, 1.4883427619934082, 3.1138648986816406, 4.887938499450684, 72.87854766845703, 115.18984985351562, 24.94024085998535, 6.044479846954346, 1.8667179346084595, 1.7360929250717163, 1.4450428485870361, 1.0230714082717896, 0.992726743221283, 1.0547319650650024, 1.235429048538208, 1.1320416927337646, 2.6752679347991943, 0.45294952392578125, 0.5788112878799438, 0.004002999514341354, 0.0837785080075264, 0.4967111647129059, 2.246499538421631, 11.229503631591797, 14.229803085327148, 28.384422302246094, 16.199480056762695, 1.7371907234191895, 0.4498366415500641, 0.6511223912239075]","[114.18900299072266, 10.136336326599121, 37.964698791503906, 17.814624786376953, 21.490341186523438, 5.556650161743164, 4.959185600280762, 13.950675964355469, 3.4542770385742188, 25.907012939453125, 5.430179119110107, 11.86117935180664, 6.897317409515381, 16.869949340820312, 47.44105911254883, 54.548736572265625, 16.842565536499023, 6.092487335205078, 14.002007484436035, 9.606649398803711, 8.787452697753906, 5.798009395599365, 6.375522136688232, 7.907621383666992, 4.9929022789001465, 10.409283638000488, 6.389188766479492, 6.188511848449707, 3.5115206241607666, 3.484814167022705, 5.323457717895508, 3.198829174041748, 7.602509498596191, 25.82973861694336, 30.22063446044922, 45.19414138793945, 10.210872650146484, 4.153687477111816, 3.5460689067840576, 6.584078788757324]",154.51898646354675,"[[138   4   0]
 [  1 155   3]
 [  0   0 153]]"
31,2,4,1024,0.986784140969163,"[304.6517028808594, 20.3201847076416, 7.965044975280762, 9.897380828857422, 7.423079490661621, 7.599880218505859, 3.9159793853759766, 8.08006477355957, 130.46853637695312, 27.989765167236328, 15.311814308166504, 15.690458297729492, 2.350684404373169, 1.0729271173477173, 1.963240623474121, 2.5941457748413086, 1.702460765838623, 1.294676661491394, 2.5177998542785645, 1.1514668464660645, 1.4865076541900635, 0.7135233283042908, 1.0164899826049805, 1.127799153327942, 0.3606546223163605, 0.757720947265625, 0.8780285120010376, 1.899401068687439, 0.644692063331604, 0.38219138979911804, 0.47030073404312134, 0.7155436873435974, 1.0531386137008667, 4.520226955413818, 347.6780700683594]","[37.26979446411133, 9.353045463562012, 23.455976486206055, 17.557390213012695, 16.004911422729492, 2.149632453918457, 21.588783264160156, 4.586231708526611, 110.35833740234375, 28.61317253112793, 16.99109649658203, 20.89165687561035, 8.947033882141113, 7.695362567901611, 4.192672252655029, 9.427120208740234, 2.06762957572937, 1.5104055404663086, 9.741729736328125, 5.243354320526123, 5.39361572265625, 2.6254069805145264, 3.939290761947632, 3.6326065063476562, 2.2651312351226807, 5.84135103225708, 1.7101999521255493, 1.4583616256713867, 1.8644993305206299, 3.44486141204834, 3.8676767349243164, 3.634025812149048, 2.275209426879883, 21.2868595123291, 86.13223266601562]",231.98518919944763,"[[138   4   0]
 [  0 157   2]
 [  0   0 153]]"
32,3,1,128,0.9647577092511013,"[64.16032409667969, 50.23525619506836, 73.75628662109375, 23.96429443359375, 5.743717193603516, 12.996932983398438, 10.098515510559082, 9.085456848144531, 6.734853267669678, 3.6635239124298096, 4.191202640533447, 4.01873779296875, 13.984688758850098, 57.26393127441406, 86.24221801757812, 12.247380256652832, 21.228134155273438, 14.752814292907715, 7.175334453582764, 5.260890483856201]","[14.143226623535156, 14.736259460449219, 46.410335540771484, 14.847492218017578, 42.79246520996094, 22.765357971191406, 21.923730850219727, 9.401715278625488, 28.80250358581543, 6.373447418212891, 17.698713302612305, 11.67041015625, 18.248119354248047, 37.93253707885742, 46.945106506347656, 24.65412139892578, 133.4119110107422, 14.795703887939453, 27.359582901000977, 9.599603652954102]",19.173027276992798,"[[132  10   0]
 [  0 158   1]
 [  0   5 148]]"
33,3,1,256,0.9449339207048458,"[213.53302001953125, 10.994430541992188, 4.6999711990356445, 33.42922592163086, 37.23270034790039, 25.93914031982422, 21.876516342163086, 15.281933784484863, 6.418036937713623, 5.040627479553223, 5.399486541748047, 11.541394233703613, 209.80162048339844]","[25.06690788269043, 8.36953353881836, 9.555155754089355, 42.00179672241211, 6.8589043617248535, 22.669897079467773, 19.604122161865234, 36.40194320678711, 13.88962173461914, 8.377233505249023, 3.9544620513916016, 7.924936771392822, 272.9728088378906]",16.831672430038452,"[[142   0   0]
 [ 15 144   0]
 [  0  10 143]]"
34,3,1,512,0.9845814977973568,"[118.36978149414062, 38.275604248046875, 29.041061401367188, 7.807227611541748, 2.755979537963867, 4.674157619476318, 4.226927280426025, 10.918828010559082, 94.3084945678711, 69.5862045288086, 25.009235382080078, 6.963947296142578, 3.144721508026123, 0.731464684009552, 1.377928376197815, 0.8732192516326904, 0.5870302319526672, 11.203417778015137, 1.1064106225967407, 1.6513597965240479, 0.32601529359817505, 0.6559489369392395, 1.1393376588821411, 1.1972461938858032, 0.8914121985435486, 1.20924711227417, 0.9511705040931702, 16.56092071533203, 41.20170974731445, 2.485106945037842, 1.4535000324249268]","[16.122426986694336, 93.12742614746094, 7.7587809562683105, 6.782522201538086, 7.107264995574951, 12.755149841308594, 3.1136088371276855, 35.54058837890625, 97.99268341064453, 76.85768127441406, 116.5418472290039, 18.145877838134766, 16.95487403869629, 10.77200698852539, 10.519225120544434, 8.586443901062012, 17.394744873046875, 12.688077926635742, 23.245874404907227, 7.310405731201172, 11.18673324584961, 7.6205973625183105, 11.456379890441895, 7.269787788391113, 5.797621726989746, 8.761746406555176, 6.643928050994873, 13.571640968322754, 4.151810169219971, 5.152817249298096, 1.557509422302246]",72.45118618011475,"[[139   3   0]
 [  1 155   3]
 [  0   0 153]]"
35,3,1,1024,0.9911894273127754,"[393.5815734863281, 38.41768264770508, 31.957157135009766, 20.584060668945312, 17.157312393188477, 19.34578514099121, 4.651917457580566, 1.0052205324172974, 1.2812719345092773, 1.6784677505493164, 0.5940968990325928, 1.8078714609146118, 0.8784348964691162, 0.815072238445282, 2.6393258571624756, 7.1034321784973145, 115.75227355957031, 38.69415283203125, 2.295010566711426, 4.464809417724609, 3.9789586067199707]","[25.64726448059082, 56.909114837646484, 29.74297523498535, 26.60496711730957, 52.56774139404297, 15.798852920532227, 8.010475158691406, 5.806929588317871, 7.01928186416626, 6.820589065551758, 0.7920084595680237, 2.3772034645080566, 4.0864949226379395, 1.448797583580017, 1.169805884361267, 95.19412994384766, 77.41950225830078, 30.856380462646484, 9.980877876281738, 4.507412910461426, 2.615684986114502]",108.09548687934875,"[[142   0   0]
 [  3 155   1]
 [  0   0 153]]"
36,3,2,128,0.9691629955947136,"[89.30524444580078, 24.915674209594727, 38.67103576660156, 37.93699264526367, 6.67038106918335, 4.2246928215026855, 5.4430365562438965, 14.263434410095215, 12.882528305053711, 109.74259185791016, 106.85546112060547, 90.6216049194336, 24.90955352783203, 14.816096305847168, 14.098010063171387, 5.46674108505249]","[29.991594314575195, 190.4955596923828, 87.80770874023438, 40.64046859741211, 17.581037521362305, 11.155950546264648, 7.48637580871582, 15.588482856750488, 47.62646484375, 62.13904571533203, 112.39471435546875, 51.79379653930664, 10.73865795135498, 10.778084754943848, 13.701613426208496, 8.662422180175781]",25.142348766326904,"[[139   3   0]
 [  4 150   5]
 [  0   2 151]]"
37,3,2,256,0.9823788546255506,"[144.713134765625, 14.672607421875, 11.851907730102539, 29.22951316833496, 31.119062423706055, 9.916413307189941, 3.5905611515045166, 13.324084281921387, 11.950423240661621, 19.631813049316406, 170.77713012695312, 46.558753967285156, 21.061725616455078, 20.524822235107422, 7.296507835388184, 5.541463375091553, 3.037416458129883, 2.52569842338562, 1.1912381649017334, 6.041619300842285, 1.8280020952224731, 2.5311946868896484, 0.14887434244155884, 2.1913471037748877e-10, 2.1913471037748877e-10, 2.1913471037748877e-10, 2.1913471037748877e-10, 2.1913471037748877e-10, 2.1913471037748877e-10, 2.1913471037748877e-10, 2.1913471037748877e-10, 2.1913471037748877e-10, 2.1913471037748877e-10, 2.1913471037748877e-10]","[39.532283782958984, 20.773151397705078, 33.304439544677734, 48.51191329956055, 18.236629486083984, 8.785314559936523, 6.601389408111572, 15.667411804199219, 51.35404586791992, 53.28201675415039, 71.40415954589844, 51.784881591796875, 46.4458122253418, 89.96764373779297, 24.044572830200195, 17.045995712280273, 9.942597389221191, 15.310518264770508, 25.649580001831055, 7.904585838317871, 6.7862629890441895, 8.492006301879883, 4.712339401245117, 4.712428092956543, 4.712428569793701, 4.712428569793701, 4.712428569793701, 4.712428569793701, 4.712428092956543, 4.712428092956543, 4.712428092956543, 4.712428092956543, 4.712428092956543, 4.712427616119385]",62.46725606918335,"[[141   1   0]
 [  2 153   4]
 [  0   1 152]]"
38,3,2,512,0.9801762114537445,"[140.10548400878906, 15.004220962524414, 104.1824951171875, 100.93375396728516, 9.189233779907227, 12.63125991821289, 3.6224746704101562, 7.666272163391113, 2.0290720462799072, 1.9190406799316406, 2.5268497467041016, 1.9040749073028564, 1.964978814125061, 2.3702492713928223, 6.101565837860107, 5.275639057159424, 4.441730976104736, 3.2397046089172363, 30.394086837768555, 117.50621795654297, 43.10588836669922, 5.016467094421387]","[16.435117721557617, 107.76651000976562, 521.3224487304688, 117.10111999511719, 19.796985626220703, 16.66097068786621, 16.103105545043945, 4.798311233520508, 5.823605537414551, 10.318930625915527, 2.849038600921631, 7.597194194793701, 15.456467628479004, 7.844926834106445, 17.772985458374023, 16.82798957824707, 18.86380958557129, 6.496151924133301, 24.82379150390625, 139.27545166015625, 18.05379295349121, 5.481984615325928]",65.57423949241638,"[[140   2   0]
 [  1 158   0]
 [  0   6 147]]"
39,3,2,1024,0.9757709251101322,"[214.47792053222656, 40.21590805053711, 120.9952163696289, 14.261198043823242, 6.830624580383301, 3.9947195053100586, 5.118766784667969, 2.478515386581421, 2.166929244995117, 0.376662939786911, 1.1881380081176758, 0.15218102931976318, 1.5186195373535156, 8.34609317779541, 6.813168525695801, 12.475654602050781, 5.242203712463379, 2.631349802017212, 1.3862966299057007, 0.394293874502182, 0.14606668055057526, 0.7849411964416504, 0.5014535188674927, 0.33526933193206787, 1.5346401929855347, 1.3533493280410767, 0.5816149711608887, 0.6055606603622437, 0.41737255454063416, 0.29078835248947144, 110.70063781738281]","[90.45052337646484, 31.306867599487305, 34.347984313964844, 15.861637115478516, 54.8962516784668, 17.253332138061523, 1.9738190174102783, 11.71759033203125, 2.4173777103424072, 2.267411470413208, 2.576977014541626, 3.6940484046936035, 27.097061157226562, 11.528326034545898, 8.605250358581543, 10.254852294921875, 17.035999298095703, 1.860741138458252, 2.311054229736328, 2.9364171028137207, 3.4410626888275146, 1.4739601612091064, 1.3421329259872437, 1.5889499187469482, 1.129649043083191, 1.0455715656280518, 2.0734291076660156, 1.6846752166748047, 0.7384023666381836, 5.119925022125244, 879.7780151367188]",178.1806766986847,"[[142   0   0]
 [  7 148   4]
 [  0   0 153]]"
40,3,3,128,0.9801762114537445,"[97.95140075683594, 18.59406280517578, 30.094783782958984, 17.950820922851562, 6.932586193084717, 14.578696250915527, 13.60147476196289, 7.06392765045166, 4.4420647621154785, 59.922306060791016, 22.004819869995117, 15.438655853271484, 25.247018814086914, 8.750622749328613, 41.119136810302734, 65.05842590332031, 12.454907417297363, 2.712282180786133, 4.24045467376709, 7.159883975982666, 7.209803581237793, 4.299380302429199, 1.2392468452453613, 2.5757014751434326, 1.214104413986206, 3.3156604766845703, 4.927213668823242, 2.1503686904907227, 8.69313907623291, 7.745076656341553, 6.599140167236328, 24.657255172729492, 11.468788146972656, 26.782882690429688, 34.824989318847656]","[8.985767364501953, 3.7696847915649414, 90.35958099365234, 12.525172233581543, 7.321089744567871, 35.638648986816406, 51.4680061340332, 2.245579957962036, 15.179945945739746, 97.36532592773438, 20.572006225585938, 51.975337982177734, 21.605026245117188, 13.58405876159668, 325.8477478027344, 32.49800109863281, 29.447784423828125, 17.567745208740234, 6.231574058532715, 50.2803955078125, 18.471942901611328, 9.672737121582031, 9.649855613708496, 11.913726806640625, 3.8834667205810547, 16.816072463989258, 23.398311614990234, 6.687839031219482, 54.40758514404297, 15.752158164978027, 25.74355125427246, 8.190203666687012, 15.334922790527344, 34.64170837402344, 116.80747985839844]",73.86356830596924,"[[142   0   0]
 [  4 151   4]
 [  0   1 152]]"
